Sentence,Offensive,Split
"RT @USER When someone is murdered, the police investigate the spouse first. And that tells you everything you need to know abo&#8230;",0,0
RT @USER BREAKING: Florida Pro-Life Gov. Rick Scott Defeats Pro-Abortion Challenger Charlie Crist URL #tcot URL,0,0
RT @USER Pity parties are trash &amp; I don't throw them .,0,0
RT @USER Eddie Lacy rookie of the year! Well deserved The green &amp; yellow bumble bee bekuz if he hit ya it's gon sting!Green Bay all&#8230;,0,0
RT @USER And I thought I had a problem! #Oreos URL,0,0
RT @USER When I say Tainted I don't necessarily mean hoe or scandalous. It could be a number of things.,0,0
RT @USER - @USER #CMchat why do U think its so hard forhick hop2get major air time on most stations #cmchat when it's w&#8230;,0,0
RT @USER When I make the paper ball into the trash can. &#128240;&#127936;&#128168; URL,0,0
RT @USER When you eat food that's too hot and start breathing like a retarded dragon.,0,0
RT @USER Amo a esa gente que me odia.. URL,0,0
"RT @USER I am a California State Assemblywoman, but remain a proud @USER #unionmember -- celebrating #LaborDay weekend ho&#8230;",0,0
RT @USER PND vocals so trash lmao,0,0
RT @USER #News &#8212; #Democrats and #AntiSemitism &#8212; #Jewish group condemns VP Joe Biden&#8217;s offensive reference to Shylocks URL,0,0
RT @USER Pregnant S.E. Cupp&#8217;s classic response to &#8216;liberal dem&#8217; who calls her &#8216;chunky&#8217; &#8211; with bonus tweets URL via&#8230;,0,0
RT @USER @USER friendly reminder that you shouldn't try to have sex with birds,0,0
"RT @USER A bird doesn't sing because it has an answer, it sings because it has a song.~ @USER",0,0
RT @USER 5sos are trash !,0,0
RT @USER That's what sports are about. Forget the arrogance &amp; trash talking. Its about making people feel like they are a part &#8230;,0,0
RT @USER Oreo being adorable URL,0,0
"RT @USER Big night at WCVB. Martha Coakley-Charlie Baker debate here at 7, Bruins-Minnesota WIld, World Series Game #6.",0,0
"RT @USER Jamal is a fool &#128514;&#128514;&#128514; first he called me a leprechaun, then he said my heart cant be blue or purple. It gotta be yellow or&#8230;",0,0
RT @USER Rise of the planet of the apes URL,0,0
"RT @USER Nah, 2013 was trash RT @USER 2014 was so trash dawg",0,0
RT @USER Derek Jeter and the @USER present Paul Konerko with a retirement gift.WATCH: URL URL,0,0
"RT @USER Since 1914, Derek Jeter&#8217;s 91 multi-hit games vs @USER are 4th most among @USER behind Gehrig&#8217;s 121, Ruth&#8217;s 99 an&#8230;",0,0
RT @USER He's an idiot. RT @USER miserable trash excuse for a man URL,0,0
"RT @USER #Directioners, 1D's @USER &amp; @USER monkey around on set of #StealMyGirl video: URL URL",0,0
RT @USER @USER @USER @USER yeah they trash. Q... this man capitalized his H tho.... i'm takin all ya fans.,0,0
RT @USER #bowebergdahl There hasn't been a trade this lopsided since Babe Ruth was traded to the Yankees for No No Nanette cash.,0,0
RT @USER vintage mickey &#127800; URL,0,0
RT @USER NBC News projects Charlie Baker (R) wins Massachusetts Governor. URL,0,0
"RT @USER @USER itni bahaduri!!! interviews mein to hamesha marne ko tayyar rehte ho, got scared of crackers? LOL URL",0,0
RT @USER When I make the paper ball into the trash can URL,0,0
RT @USER BREAKING: Charlie Crist files emergency motion for a mulligan.,0,0
RT @USER Bae means before anything else I always thought it was a ghetto word for babe,0,0
RT @USER Charlie Baker about to make his final election eve campaign stop- here at Swampscott High School. #wcvb #wcvbpoli URL,0,0
RT @USER Congressional Hopeful Richard Tisei stops in at Baker's Swampscott Rally. But still no Charlie. #wcvb URL,0,0
RT @USER Still waiting for Charlie Baker to take the stage in Swampscott. #wcvb URL,0,0
RT @USER Oomfs teeth are quite yellow&#128514;&#128128;&#128128; @USER,0,0
"RT @USER My favorite shark is megaldon, my least favorite is a mud shark. They are the worst",0,0
"RT @USER When Americans claim #ISIS is just a local threat, reply: You mean just to Iraq, Syria, Turkey, Jordan, Saudi Arabia, Leb&#8230;",0,0
RT @USER Charlie Rangel Re-Writes History: On GOP &#8220;They Think They Won The Civil War&#8221; URL,0,0
"RT @USER ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.",0,0
RT @USER @USER I go on Drudge Report every day now hoping to see a story about your tranny army,0,0
"RT @USER And she's watchin' him with those eyes / And she's makin' him linguine &amp; clams with that body, I just know it!",0,0
RT @USER &#8226;not all black girls are ghetto though,0,0
RT @USER Thank you to the Perkins student section for participating in the yellow out. We all really appreciated it!,0,0
RT @USER Scott Walker investigate. Christie's Bridgegate. Perry's drunk monkey Dem DA-gate. All men innocent. All threats to left&#8230;,0,0
RT @USER 50' 2nd yellow card issued for Temple,0,0
RT @USER Cheating on a good woman is like eating out of the trash instead going out for steak. #truth,0,0
"RT @USER Kim Kardashian had a baby...in more important news, I took out the trash last night.",0,0
"RT @USER Are you in London this evening? Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;",0,0
RT @USER Shy girls are cute,0,0
RT @USER Charlie Rangel should apologize to tea party members. I'll set up meetings so he can explain his outrageous comments. &#8230;,0,0
RT @USER @USER @USER @USER @USER @USER So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;,0,0
"RT @USER Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",0,0
"RT @USER My mother be on some trash man &#128514; I ask her EVERYDAY, you need/ want some money? She say Naw I'm good! But come payday&#8230;",0,0
RT @USER Adorable tiny monkey showering in a sink is the cutest viral video you'll see this weekend URL URL,0,0
"RT @USER But yall make the MUTUAL DECISION to have sex on the first date, but she's trash? What kind of math??",0,0
"RT @USER Her being albino isn't the problem. Its that gut, that hair, and that fish net she decided to wear. Sooo many things wrong w&#8230;",0,0
RT @USER Word. And it don't make u a hoe RT @USER It's okay to have sex on first date long as the feeling is mutual,0,0
"RT @USER Rick Scott vs. Charlie Crist is the worst gubernatorial election in America, and it's the face of our ugly future. URL",0,0
"RT @USER Jeff Fisher saved by the refs. That was karma, but the zebras messed with it.",0,0
RT @USER Twitter's home button is a birdhouse. When you join you're an egg. The logo is a bird. Most people don't realize this.,0,0
"RT @USER I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash&#8230;",0,0
RT @USER I can't wait to see the new planet of the apes.,0,0
RT @USER &#1589;&#1608;&#1585;&#1577; &#1604;&#1591;&#1575;&#1574;&#1585; &#1575;&#1604;&#1603;&#1575;&#1585;&#1583;&#1610;&#1606;&#1575;&#1604; &#1575;&#1604;&#1571;&#1581;&#1605;&#1585; &#1575;&#1604;&#1605;&#1605;&#1610;&#1586;&#1548; &#1571;&#1581;&#1583; &#1588;&#1582;&#1589;&#1610;&#1575;&#1578; &#1604;&#1593;&#1576;&#1577; &#1575;&#1604;&#1591;&#1610;&#1608;&#1585; &#1575;&#1604;&#1594;&#1575;&#1590;&#1576;&#1577; angry birds &#1575;&#1604;&#1588;&#1607;&#1610;&#1585;&#1577; !&#8226; URL,0,0
"RT @USER @USER haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",0,0
"RT @USER Nick Young says that close to $100,000 worth of money, watches sneakers and clothes were stolen from his house last nig&#8230;",0,0
RT @USER .@USER we found your brother Charlie out working on the dishes today #DSN50 #NASAsocial URL,0,0
RT @USER THIS JUST IN: Yankees P Michael Pineda is ejected from game after substance found on his neck URL URL,0,0
"RT @USER Winston connects with Greene on the slant across the middle for the score. Ball game is tied, 17-17.",0,0
"RT @USER Bizarre sports week in Cle.@USER win a game that felt like a loss,failed ex-Browns QB's duel each other, and @USER lose ho&#8230;",0,0
RT @USER RT if your team is trash,0,0
RT @USER Buckwheat and Porky URL,0,0
"RT @USER Palmer to Fitzgerald - TOUCHDOWN! 7-yard slant gives Arizona the 7-0 lead.8 plays, 79 yds",0,0
"RT @USER 2-2! Adam Henrique cleans up the trash in front of the net, tying the game for the #NJDevils with 11:06 left in regulation! &#8230;",0,0
"RT @USER Jets, Bills and Dolphins all win. How does sole possession of last place feel Mr. Belichick?",0,0
RT @USER Charlie Rangel: &#180;The Things WeBelieve in Are Spiritual Damn Things&#180; URL,0,0
RT @USER RT if you like BMTHADTRPTVYMASSWSATLOM&amp;MAAMIWBTFWCARMCRAFIPEBVBWIMBCSSCTENSNGDWATICAA!BFMVFOBF&#8230;,0,0
RT @USER @USER must not realize how much #WVU games mean to all of us hillbillies. The @USER play 162 games a year. Sh&#8230;,0,0
RT @USER THIS is how you honorNative Americans. #changethename #HTTR @USER @USER URL,0,0
RT @USER Hunter Hurt Helmsley RT @USER Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig&#8230;,0,0
RT @USER Skin Diamond really was the last champion for ebony porn. Everything else is kinda trash now.,0,0
RT @USER Forget your typical graduation speech. Charlie Day manages to be hilarious AND inspirational in today&#8217;s MIFVOTD: URL,0,0
RT @USER Autographed Photo of Babe Ruth and Lou Gehrig - New York Yankees 1928 | #NYC #NY #NYY URL,0,0
RT @USER Absolutely perfect day in London! Suns out! Gona be a cracker at wembley tonight ! Yeaaaaahhhh!,0,0
RT @USER Happy Halloween from Rick James (aka Swaggy) and Charlie Murphy ( @USER ) haha darkness everybody URL,0,0
RT @USER DeJ Loaf is trash. Pure trash.,0,0
RT @USER EDM music is trash af and annoying,0,0
"RT @USER A quick lesson on the birds and the bees: The birds are looming, oily, sudden. The bees are bulbous, shrieking, hungry.&#8230;",0,0
RT @USER #Seahawks fans are scheduled to meet up at Pier 39 on SAT. @ 5PM to trash talk and heckle San Franciscans! BE PREPARED! WEAR&#8230;,0,0
RT @USER Asked three-year-old niece why the sun is yellow. Her reply: Maybe there's bees in there.,0,0
RT @USER I think I got da bird flu,0,0
RT @USER Tyrone I didn't mean to throw your mixtape in the trash c'mon fam URL,0,0
RT @USER I much prefer this classic blue and yellow Rams uniform to anything we've seen since that magical year. Not even close #st&#8230;,0,0
RT @USER Democrats to push income inequality as top issue of 2014 URL Charlie Baker (R) veers further left all in w D&#8230;,0,0
RT @USER Every Seth McFarlene cartoon is trash yall love low iq comedy,0,0
RT @USER when I die on flappy bird URL,0,0
RT @USER !!!! &#8220;@USER Jay Z verse trash. URL,0,0
RT @USER I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;,0,0
RT @USER &#8220;@USER when a ghetto girl tries to read in class pt1 URL LMAOOO,0,0
RT @USER mook gon wi 3-0 but this battle is bad,0,0
RT @USER Rumours that the boys will be touring around the world for OTRA Tour and it will end in the UK/Ireland as a welcome ho&#8230;,0,0
RT @USER Dance monkey dance,0,0
RT @USER just because you not official doesnt mean you can act like complete trash and be free from acting like a decent human being,0,0
RT @USER &#8220;@USER That 'Ouija' movie look like trash&#8221; its really good.,0,0
RT @USER a girl tweeted you might be ghetto if u bring food from outside into the moviesno u might be stupid if u pay 4.99 fo&#8230;,0,0
RT @USER Media be like:*Muslim whale attacks US Navy**Muslim tiger attacks Zookeeper**Muslim bird attacks Eiffel Tower**Mu&#8230;,0,0
"RT @USER What I know:You support killing babies, mock the handicapped, slept your way into Harvard then ditched your hubby &amp; ki&#8230;",0,0
RT @USER Yankees Unveil Beautiful Derek Jeter Cage In Monument Park URL URL,0,0
"RT @USER Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. URL",0,0
"RT @USER @USER Wow, and we thought we were the only ones with a luxurious interior #OreoLove #StufOfLegend",0,0
"RT @USER Dear dessert heaven, fangs so much for these Oreo Spooky Ball Vampires. #OreoCookieBalls URL URL",0,0
"RT @USER Woah, the depth of this Ollusion is unreal. #Ollusions URL",0,0
RT @USER @USER @USER @USER powers U don't go outside ur tanks been on full for 2 months U anti social monkey,0,0
"RT @USER Happy birthday, Bob Newhart! The comedic legend turns 85 today: URL #AmericanMasters URL",0,0
RT @USER Stephen A. Smith Responds To People Calling Him An Uncle Tom/Sell-Out!&#128175; URL,0,0
RT @USER My mom paid $5 to hold this monkey &amp; look what he did &#128553;&#128514; URL,0,0
"RT @USER If I could be anywhere on earth right now, you know it would be Yankees Stadium",0,0
RT @USER Texas ranchers: Terrorists reportedly caught at border; feds clam up URL,0,0
RT @USER #teabagger math URL,0,0
RT @USER Retweet if you see the bird. URL,0,0
RT @USER On this day 1941 the #Yankees Joe DiMaggio goes 0 for 3 with a walk vs Cleveland #Indians to end his 56 game hitting streak,0,0
RT @USER Thick red bones in style or nah? &#127817; URL,0,0
"RT @USER A silent protest in Philadelphia, performance artists protest the murder of Mike Brown while passerby's mock it. URL",0,0
"RT @USER In the fashion world urban definitely means stolen from black people it's ghetto on us, and urban on them haha URL",0,0
RT @USER Charlie Sheen gets it URL,0,0
"RT @USER #YesWeDid attack, harass, threaten, mock and bully any woman or minority who dared not fall in line with our progressive a&#8230;",0,0
RT @USER Liberal Head Explosion: WW2 Navajo Code Talkers Appear in Redskins Jackets. #redskins URL,0,0
RT @USER Green/yellow fuel pump&gt;&gt;&gt;&gt;&gt;#dieselstation,0,0
RT @USER My car insurance is trash !!!,0,0
