Sentence,Hate,Split
RT @USER @USER The AFL now has an American draft system #BearBrother! Couple of Yanks are on the playing lists at so&#8230;,0,0
RT @USER Poont gotta be trash,0,0
RT @USER This is crazy no RB picked yet. A RB won ROY! 2yrs ago RB was MVP. Ppl 4get how important our position is. This is insane ho&#8230;,0,0
RT @USER Charlie Sheen did the ice bucket challenge the right way URL,0,0
"RT @USER #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;",0,0
RT @USER Bey lost her ring at the Met Gala. Jay found it &amp; instead of just giving it back he gave it to her as a mock proposal URL,0,0
RT @USER #BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash URL,0,0
RT @USER My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,0,0
RT @USER I can't believe the cops shot this fine young man. There goes the cure for cancer...#FergusonOctober URL,0,0
"RT @USER One more from @USER Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w&#8230;",0,0
RT @USER Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay,0,0
RT @USER We gave #GunControl a chance. It failed.No more of this #GunSense nonsense.#MomsDemand is statist trash URL,0,0
RT @USER The stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig&#8230;,0,0
RT @USER I don't like the weather right now it's scaring me lol why is it yellow?,0,0
RT @USER Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...,0,0
RT @USER RT if you're on the slope to 30 and still feel 17,0,0
RT @USER If you a bird throw it up #birdgang #EaglesNation,0,0
RT @USER Pat Martin Is Gonna Show Some Yankees a Thing or Two at the James Beard House Tonight URL,0,0
RT @USER When someone drops their trash mixtape in my Dms URL,0,0
RT @USER RT @USER *Last 5 hours RT @USER the last hour and a half of work trash just for existing.,0,0
RT @USER My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,0,0
RT @USER @USER @USER yellow face and it's a no.,0,0
"RT @USER VIDEO: &#8220;Don&#8217;t hurt yourself!&#8221; @USER hits a jumper over a rookie, proceeds to talk trash URL ht&#8230;",0,0
RT @USER VIDEO: CFL LB Solomon Elimimian trash talks an opponent during a halftime interview URL URL,0,0
RT @USER VIDEO: Derek Jeter hits a walk-off single on his final at-bat at Yankee Stadium URL URL,0,0
RT @USER #IWantToPunchPeopleWho mock God,0,0
RT @USER Homeowner Shoots Armed Suspect Who Attacked and Pistol Whipped Him URL,0,0
RT @USER call me a free bird,0,0
"RT @USER Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;",0,0
"RT @USER I don't always get drunk and pass out but when I do, when did they start making colored duct tape?",0,0
RT @USER The best way to make a hillbilly do something is to tell him he can't do it.,0,0
RT @USER We now know more about Twinkies and how old the earth is than what happened in #Benghazi.,0,0
RT @USER ghetto sour cream URL,0,0
"RT @USER Crooked number followed by shut down frame, love it. #Yankees",0,0
RT @USER Grinding! #Yankees,0,0
"RT @USER GRAPHIC ~&gt; 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids URL",0,0
RT @USER Charlie: My last two songs will be quasi-religious songs for the sake of @USER who's coming up next.,0,0
"RT @USER &#8220;Daddy, Batman&#8217;s parents are dead.&#8221;&#8220;Yup.&#8221;&#8220;And Superman&#8217;s.&#8221;&#8220;Yup.&#8221;&#8220;What am I going to be when you die?&#8221;&#8220;Sad ho&#8230;",0,0
RT @USER Gasoline - daddy Yankee &#128175;&#128076;,0,0
RT @USER Green and yellow -lil Wayne &#128155;&#128154;&#128175;&#128175;&#128175;&#128175;,0,0
RT @USER I'm so sick head colds suuuck. And on top of that @USER had to challange me to a beer chug &#128567;&#128567;,0,0
RT @USER Wiz is garbage to be put in the trash can known as Beyonc&#233; to be put in a dumpster known as the VMAs.,0,0
RT @USER Charlie Sheen is a legend #ForTheBros URL,0,0
RT @USER Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. URL,0,0
RT @USER Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.&#8230;,0,0
RT @USER Just 113 days until Yankees pitchers and catchers report.,0,0
RT @USER abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L,0,0
RT @USER Chicken Fries. @USER Shake. Perfection. URL,0,0
RT @USER A photographer hid in a trash can to get these adorable engagement photosURL URL,0,0
RT @USER iphone 6 is trash watch me glo up URL,0,0
RT @USER she paid $5 to hold the monkey and look what he did &#128514;&#128557;&#128553; this monkey real af URL,0,0
RT @USER taking out the trash at night URL,0,0
RT @USER Breathe easy: Twinkies due back on shelves by summer URL,0,0
RT @USER Reports say female victim was shot while waiting for an Oreo McFlurry,0,0
RT @USER Because humans aren't delicious ho RT @USER Smarter than dogs AND your 3-year-old child. So why EAT them? URL,0,0
RT @USER Early bird catches the worm people,0,0
RT @USER Make my way right to the trash can with these. RT @USER New Season. New Shoes. #MakeYourOwnWay #WayOfWade URL,0,0
"RT @USER My wife's doing some sort of boot-scootin while singing, a little less talk and a lot more action!...where was this ho&#8230;",0,0
RT @USER Part of my cousin Danny's Yankee Swap. Pretty hilarious. Very clever. And very Danny. @USER URL,0,0
RT @USER A nice round-up of voices in #China #Africa relations: 'China-Africa Trade: The Oriental Allure' URL,0,0
RT @USER As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C &#128081;&#128081;&#128081;,0,0
RT @USER Udonis talking some big trash to Lance. LeBron holds him back.,0,0
RT @USER To call Martin baker an Uncle Tom and uppity because he's not siding with the majority pure ignorance....,0,0
RT @USER Great weather to hit up the slopes this weekend... @USER &amp; @USER open Saturday! #COwx #skiseason ht&#8230;,0,0
"RT @USER In Anglo-Saxon calendars, 7 November is considered the first day of winter - 'Winter's Day': URL URL",0,0
RT @USER bunch of rappers boutta flood the internets w/ trash remixes,0,0
"RT @USER Ran outside mullet flowin', nips shown'. Shotgunned a cold one and yelled, Saturday, welcome back you sexy beast. Mer&#8230;",0,0
RT @USER Tennessee isn't even orange it's like vitamin pee yellow &#128553;&#128514;&#128514;&#128514;,0,0
RT @USER My roommate is having sex and I'm eating Oreos. It's gonna be a great year! - Kutztown University,0,0
RT @USER ISIS Supporters in America: The Jihadis Next Door URL @USER @USER URL,0,0
RT @USER I went to college Every college got a bird class where u can get ya friend to sign u in &amp; get an A out the class Rashad &#8230;,0,0
RT @USER Rihanna really is trash,0,0
RT @USER Let the Dem concern-trolling commence in earnest! Wagons ho!,0,0
RT @USER Must-Watch: Bill Maher Schools PBS Host Charlie Rose Over Islam's 'Illiberal Beliefs' URL,0,0
RT @USER Found some more of my original yellow bracelets and the first person I thought of was @USER,0,0
RT @USER Parque de atracciones abandonado en Jap&#243;n. URL,0,0
RT @USER @USER me waiting on you to take me to NY with you to get my nips pierced &#128590;&#128589;&#128105;&#128117;,0,0
RT @USER Bend over.And pick up that trash.,0,0
RT @USER I can't wait to wear warm fuzzy sweaters &#128525;&#9786;&#65039;&#127809;&#9749;&#65039; URL,0,0
RT @USER baby monkey in the snow im crying &#128557;&#128018;&#10052; URL,0,0
RT @USER @USER love you too my nig #squad,0,0
"RT @USER I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently Uncrustables is already taken. Fu&#8230;",0,0
RT @USER The paranoid fear of sharia on the right boils down to: Christian fundamentalists should be the sole oppressors and persecu ...,0,0
RT @USER Godiva Chocolate Dipped Oreos &#128523; URL,0,0
RT @USER The new nature area replacing Indian Boundary Park's former zoo is expected to attract a variety of migratory birds URL,0,0
RT @USER Shy bladder group protests Rob Lowe DIRECTV ad... URL,0,0
RT @USER &#8220;@USER All of Kate Upton's leaked nudes today &amp; more &#128525;&#11015;&#65039;URL URL bitch lo&#8230;,0,0
RT @USER Yo BCU band made UCF band look like trash,0,0
RT @USER the ghetto if UD wins tonight: URL,0,0
"RT @USER But only BBC, the American version is trash",0,0
"RT @USER Even though a bird can fly, it must land on earth.",0,0
RT @USER Flappy birds cheat codes URL,0,0
RT @USER @USER I know that's trash,0,0
"RT @USER i live for street glory and I die for ghetto fame. respect all, fear none my pride is everything....",0,0
RT @USER Oreo Cookie Pancakes #FoodPorn URL,0,0
RT @USER &#128514; RT @USER Charlie Strong got down to the 53-man roster nearly as quickly as Texans did,0,0
RT @USER Was just handed this on my flight. Must be in good hands on this bird! URL,0,0
RT @USER A bird that courts females by building a beautiful nest with bright objects: URL &#8230; #wildlife URL,0,0
"RT @USER highest score on flappy bird, cant be beat URL",0,0
RT @USER that movie was trash,0,0
RT @USER Today in 1996 Charlie Wilson left office. Should be ranked alongside Lech Wa&#322;&#281;sa for his role in defeating communism. &#8230;,0,0
RT @USER So this is the woman who was a bird then turned into a woman from the sky in Nigeria. URL,0,0
"RT @USER Will Coakley go 0-2 in can't lose races? RT @USER wow, just wow -- @USER : Charlie Baker for Governor htt&#8230;",0,0
RT @USER Not the farewell tour's fault everyone but three players underachieved for the Yankees this year.,0,0
RT @USER Colombia supporter reminds us the double bird is a universal language URL,0,0
RT @USER @USER looked like Princess Bella in that yellow dress&#128120;&#128120;,0,0
RT @USER Star Wars meets Charlie Brown URL,0,0
RT @USER &#8220;@USER ::faints:: RT @USER She has no idea how many of her resumes went straight to the trash URL,0,0
RT @USER @USER @USER You realize I&#8217;m going to have to get out all those #horror and other poems I wrote abo&#8230;,0,0
"RT @USER Gracias por jugar con el corazon, ahora a ganarle a los Yankees. -@USER URL",0,0
RT @USER Wow Such banana So potassium Much yellow URL,0,0
RT @USER Teixeira on point tonight. #Yankees,0,0
RT @USER Happy #BLUBLOODS Friday! Off to @USER to sit down with the gang on CBS This Morning!Join us in the 8 o'clock ho&#8230;,0,0
RT @USER On set of #BlueBloods. Hoping there are no birds perched above me... URL,0,0
"RT @USER my anaconda don't want none, unless you defeat the Huns, son URL",0,0
RT @USER *Atlanta RT @USER Houston has so many trash drivers,0,0
RT @USER You men are trash if your homeboy is cheating and you dont tell his wife/girl and break up their family. LOLNO,0,0
RT @USER Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,0,0
RT @USER @USER @USER he plays for the Yankees right?,0,0
RT @USER Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.,0,0
"RT @USER Lou Gehrig had 17 hand fractures in his career. Played in 2,130 straight games.#IronHorse #Yankees URL",0,0
"RT @USER Mistakes are showing up late for work, running red lights, or even forgetting 2 take the trash out. This here ain't 1 URL",0,0
RT @USER Polly want a cracker? #DumbTo URL,0,0
RT @USER Smash into windshields? RT @USER The birds do it. The bees do it. Coors Light drinkers do it. You know what we'r&#8230;,0,0
RT @USER &#8220;@USER Mo Claiborne is so trash&#8221;I can't say it enough fam &#128530;,0,0
RT @USER Illegals bringing diseases across border. Contagious patients separated from others by yellow tape... pregnant teens URL,0,0
"RT @USER For the 1st time in the Tom Brady era, the Patriots are in sole possession of last place in the AFC East URL",0,0
RT @USER Up with the birds to fish on the Li River URL,0,0
"RT @USER Rick Scott beating win number in 30 counties, Charlie Crist in 13. #FLGOV",0,0
"RT @USER In the ME, the crow would eat the bear MT @USER Obviously not in the ME MT @USER Bear Saves Drowning Crow - An&#8230;",0,0
RT @USER Happy birthday cotton picker lol @USER,0,0
RT @USER RIGHT NOW: NewsCenter 5 projecting Charlie Baker will be Gov-elect by a razor thin margin URL #wcvb,0,0
RT @USER @USER called Charlie Baker to concede around 8:15 this morning. She plans to address supporters at 11am. #wcvb,0,0
RT @USER New bus stop. Guy across the street is yelling and doing David Lee Roth kicks at swooping crows. I should learn karate.,0,0
RT @USER I think Zlatan even has Class in the way he talks trash,0,0
RT @USER He's trash RT @USER Too early to call Austin Rivers a draft bust ?,0,0
RT @USER Came to training camp today to find Charlie Batch asleep on the curb...,0,0
